	mass A		
t	x	y	
0.000	3.312E-2	1.103E-2
0.017	3.312E-2	9.806E-3
0.034	3.355E-2	8.109E-3
0.051	3.384E-2	6.954E-3
0.068	3.395E-2	5.908E-3
0.085	3.452E-2	4.608E-3
0.102	3.488E-2	3.345E-3
0.119	3.506E-2	1.973E-3
0.136	3.543E-2	8.182E-4
0.153	3.579E-2	-3.369E-4
0.171	3.600E-2	-1.564E-3
0.188	3.642E-2	-2.880E-3
0.205	3.672E-2	-4.674E-3
0.222	3.743E-2	-5.864E-3
0.239	3.768E-2	-7.375E-3
0.256	3.823E-2	-9.015E-3
0.273	3.881E-2	-1.046E-2
0.290	3.926E-2	-1.197E-2
0.307	3.971E-2	-1.336E-2
0.324	4.045E-2	-1.509E-2
0.341	4.097E-2	-1.651E-2
0.358	4.165E-2	-1.801E-2
0.375	4.220E-2	-1.946E-2
0.392	4.274E-2	-2.141E-2
0.409	4.375E-2	-2.310E-2
0.426	4.423E-2	-2.476E-2
0.443	4.504E-2	-2.616E-2
0.460	4.575E-2	-2.803E-2
0.477	4.633E-2	-2.950E-2
0.495	4.698E-2	-3.114E-2
0.512	4.743E-2	-3.252E-2
0.529	4.762E-2	-3.304E-2
0.546	4.781E-2	-3.359E-2
0.563	4.778E-2	-3.359E-2
0.580	4.781E-2	-3.355E-2
0.597	4.781E-2	-3.339E-2
0.614	4.781E-2	-3.314E-2
0.631	4.839E-2	-3.317E-2
0.648	4.871E-2	-3.330E-2
0.665	4.865E-2	-3.323E-2
0.682	4.862E-2	-3.330E-2
0.699	4.810E-2	-3.285E-2
0.716	4.785E-2	-3.220E-2
0.733	4.717E-2	-3.072E-2
0.750	4.486E-2	-2.764E-2
0.767	4.491E-2	-2.740E-2
0.784	4.369E-2	-2.562E-2
0.802	4.316E-2	-2.351E-2
0.819	4.256E-2	-2.174E-2
0.836	4.212E-2	-1.973E-2
0.853	4.161E-2	-1.848E-2
0.870	4.123E-2	-1.674E-2
0.887	4.077E-2	-1.544E-2
0.904	4.003E-2	-1.386E-2
0.921	3.947E-2	-1.227E-2
0.938	3.898E-2	-1.077E-2
0.955	3.817E-2	-9.543E-3
0.972	3.783E-2	-7.807E-3
0.989	3.714E-2	-6.608E-3
1.006	3.679E-2	-5.178E-3
1.023	3.625E-2	-3.673E-3
1.040	3.610E-2	-2.447E-3
1.057	3.569E-2	-1.069E-3
1.074	3.541E-2	3.602E-4
1.091	3.492E-2	1.458E-3
1.108	3.482E-2	2.913E-3
1.126	3.457E-2	4.138E-3
1.143	3.429E-2	5.490E-3
1.160	3.385E-2	6.562E-3
1.177	3.355E-2	7.762E-3
1.194	3.324E-2	8.936E-3
1.211	3.296E-2	1.006E-2
1.228	3.270E-2	1.116E-2
1.245	3.275E-2	1.243E-2
1.262	3.230E-2	1.330E-2
1.279	3.222E-2	1.463E-2
1.296	3.222E-2	1.580E-2
