	mass A		
t	x	y	
0.034	3.141E-2	1.988E-2
0.050	3.158E-2	1.891E-2
0.067	3.179E-2	1.775E-2
0.084	3.202E-2	1.686E-2
0.101	3.196E-2	1.543E-2
0.118	3.198E-2	1.415E-2
0.135	3.216E-2	1.300E-2
0.151	3.231E-2	1.158E-2
0.168	3.252E-2	1.052E-2
0.185	3.280E-2	9.573E-3
0.202	3.310E-2	8.048E-3
0.219	3.337E-2	6.973E-3
0.236	3.381E-2	5.653E-3
0.252	3.397E-2	4.476E-3
0.269	3.432E-2	3.338E-3
0.286	3.467E-2	2.134E-3
0.303	3.475E-2	7.936E-4
0.320	3.547E-2	-2.170E-4
0.337	3.572E-2	-1.450E-3
0.353	3.624E-2	-2.735E-3
0.370	3.674E-2	-4.128E-3
0.387	3.723E-2	-5.751E-3
0.404	3.752E-2	-7.267E-3
0.421	3.824E-2	-8.711E-3
0.438	3.867E-2	-1.008E-2
0.454	3.936E-2	-1.185E-2
0.471	3.976E-2	-1.340E-2
0.488	4.015E-2	-1.514E-2
0.505	4.080E-2	-1.651E-2
0.522	4.145E-2	-1.817E-2
0.539	4.207E-2	-1.979E-2
0.555	4.279E-2	-2.167E-2
0.572	4.351E-2	-2.358E-2
0.589	4.405E-2	-2.510E-2
0.606	4.481E-2	-2.643E-2
0.623	4.571E-2	-2.791E-2
0.640	4.615E-2	-2.983E-2
0.656	4.694E-2	-3.170E-2
0.673	4.716E-2	-3.271E-2
0.690	4.741E-2	-3.358E-2
0.707	4.755E-2	-3.398E-2
0.724	4.759E-2	-3.398E-2
0.741	4.752E-2	-3.401E-2
0.757	4.752E-2	-3.376E-2
0.774	4.752E-2	-3.347E-2
0.791	4.802E-2	-3.336E-2
0.808	4.846E-2	-3.344E-2
0.825	4.864E-2	-3.344E-2
0.842	4.846E-2	-3.297E-2
0.858	4.820E-2	-3.239E-2
0.875	4.773E-2	-3.206E-2
0.892	4.716E-2	-3.109E-2
0.909	4.625E-2	-2.968E-2
0.926	4.521E-2	-2.773E-2
0.943	4.436E-2	-2.585E-2
0.959	4.354E-2	-2.385E-2
0.976	4.287E-2	-2.188E-2
0.993	4.254E-2	-2.035E-2
1.010	4.224E-2	-1.854E-2
1.027	4.189E-2	-1.737E-2
1.044	4.120E-2	-1.579E-2
1.060	4.070E-2	-1.438E-2
1.077	3.997E-2	-1.301E-2
1.094	3.929E-2	-1.149E-2
1.111	3.871E-2	-9.974E-3
1.128	3.806E-2	-8.531E-3
1.145	3.737E-2	-6.906E-3
1.161	3.669E-2	-5.426E-3
1.178	3.662E-2	-4.380E-3
1.195	3.608E-2	-3.080E-3
1.212	3.571E-2	-1.492E-3
1.229	3.546E-2	-1.203E-4
1.246	3.532E-2	1.179E-3
1.262	3.521E-2	2.262E-3
1.279	3.488E-2	3.706E-3
1.296	3.434E-2	4.825E-3
1.313	3.406E-2	5.681E-3
1.330	3.375E-2	6.876E-3
1.347	3.338E-2	8.318E-3
1.363	3.306E-2	9.292E-3
1.380	3.287E-2	1.056E-2
1.397	3.260E-2	1.192E-2
1.414	3.247E-2	1.316E-2
