	mass A		
t	x	y	
0.102	3.166E-2	2.050E-2
0.119	3.160E-2	1.933E-2
0.136	3.176E-2	1.832E-2
0.153	3.204E-2	1.720E-2
0.170	3.219E-2	1.595E-2
0.187	3.237E-2	1.483E-2
0.204	3.224E-2	1.367E-2
0.221	3.229E-2	1.244E-2
0.238	3.260E-2	1.117E-2
0.255	3.274E-2	1.005E-2
0.272	3.295E-2	8.625E-3
0.289	3.331E-2	7.468E-3
0.306	3.368E-2	6.091E-3
0.323	3.386E-2	5.005E-3
0.340	3.420E-2	3.477E-3
0.357	3.455E-2	2.657E-3
0.374	3.525E-2	1.045E-3
0.391	3.512E-2	8.649E-5
0.408	3.596E-2	-1.026E-3
0.425	3.602E-2	-2.114E-3
0.442	3.681E-2	-3.660E-3
0.459	3.709E-2	-4.916E-3
0.476	3.770E-2	-6.375E-3
0.493	3.806E-2	-7.874E-3
0.511	3.883E-2	-9.414E-3
0.528	3.904E-2	-1.113E-2
0.545	3.950E-2	-1.250E-2
0.562	4.019E-2	-1.409E-2
0.579	4.066E-2	-1.542E-2
0.596	4.145E-2	-1.727E-2
0.613	4.214E-2	-1.893E-2
0.630	4.283E-2	-2.037E-2
0.647	4.340E-2	-2.232E-2
0.664	4.412E-2	-2.358E-2
0.681	4.481E-2	-2.521E-2
0.698	4.553E-2	-2.708E-2
0.715	4.620E-2	-2.865E-2
0.732	4.674E-2	-3.028E-2
0.749	4.756E-2	-3.219E-2
0.766	4.779E-2	-3.306E-2
0.783	4.806E-2	-3.378E-2
0.800	4.806E-2	-3.415E-2
0.817	4.793E-2	-3.415E-2
0.834	4.779E-2	-3.397E-2
0.851	4.770E-2	-3.365E-2
0.868	4.770E-2	-3.365E-2
0.885	4.770E-2	-3.365E-2
0.902	4.797E-2	-3.365E-2
0.919	4.824E-2	-3.365E-2
0.936	4.829E-2	-3.324E-2
0.953	4.779E-2	-3.287E-2
0.970	4.733E-2	-3.251E-2
0.987	4.615E-2	-3.060E-2
1.004	4.556E-2	-2.910E-2
1.021	4.447E-2	-2.746E-2
1.038	4.342E-2	-2.542E-2
1.055	4.279E-2	-2.342E-2
1.072	4.224E-2	-2.160E-2
1.089	4.197E-2	-1.996E-2
1.106	4.147E-2	-1.832E-2
1.123	4.120E-2	-1.687E-2
1.140	4.083E-2	-1.555E-2
1.157	4.006E-2	-1.419E-2
1.174	3.951E-2	-1.246E-2
1.191	3.888E-2	-1.100E-2
1.208	3.810E-2	-9.594E-3
1.225	3.742E-2	-7.957E-3
1.242	3.710E-2	-6.457E-3
1.259	3.669E-2	-5.275E-3
1.276	3.615E-2	-3.683E-3
1.293	3.574E-2	-2.092E-3
1.310	3.538E-2	-9.094E-4
1.327	3.506E-2	6.366E-4
1.344	3.483E-2	1.728E-3
1.361	3.474E-2	2.683E-3
1.378	3.442E-2	4.047E-3
1.395	3.424E-2	5.093E-3
1.412	3.392E-2	6.548E-3
1.429	3.351E-2	7.730E-3
1.446	3.333E-2	9.276E-3
1.463	3.310E-2	1.019E-2
1.480	3.265E-2	1.155E-2
1.497	3.247E-2	1.273E-2
1.514	3.237E-2	1.382E-2
1.532	3.224E-2	1.514E-2
1.549	3.197E-2	1.632E-2
