	mass A		
t	x	y	
0.000	3.157E-2	2.099E-2
0.017	3.167E-2	2.006E-2
0.034	3.180E-2	1.899E-2
0.050	3.208E-2	1.784E-2
0.067	3.219E-2	1.677E-2
0.084	3.231E-2	1.549E-2
0.101	3.261E-2	1.454E-2
0.118	3.252E-2	1.334E-2
0.135	3.275E-2	1.216E-2
0.151	3.299E-2	1.087E-2
0.168	3.328E-2	9.655E-3
0.185	3.349E-2	8.252E-3
0.202	3.386E-2	6.863E-3
0.219	3.414E-2	5.784E-3
0.236	3.454E-2	4.525E-3
0.252	3.449E-2	2.978E-3
0.269	3.508E-2	1.564E-3
0.286	3.545E-2	3.086E-4
0.303	3.540E-2	-4.775E-4
0.320	3.603E-2	-1.739E-3
0.337	3.642E-2	-3.080E-3
0.353	3.666E-2	-4.578E-3
0.370	3.711E-2	-5.960E-3
0.387	3.758E-2	-7.388E-3
0.404	3.819E-2	-8.887E-3
0.421	3.867E-2	-1.047E-2
0.438	3.896E-2	-1.219E-2
0.454	3.954E-2	-1.342E-2
0.471	4.026E-2	-1.493E-2
0.488	4.076E-2	-1.659E-2
0.505	4.120E-2	-1.833E-2
0.522	4.199E-2	-1.963E-2
0.539	4.271E-2	-2.131E-2
0.555	4.322E-2	-2.269E-2
0.572	4.414E-2	-2.442E-2
0.589	4.475E-2	-2.616E-2
0.606	4.526E-2	-2.805E-2
0.623	4.597E-2	-2.936E-2
0.640	4.658E-2	-3.127E-2
0.656	4.712E-2	-3.228E-2
0.673	4.741E-2	-3.326E-2
0.690	4.770E-2	-3.369E-2
0.707	4.770E-2	-3.394E-2
0.724	4.756E-2	-3.355E-2
0.741	4.756E-2	-3.344E-2
0.757	4.770E-2	-3.304E-2
0.774	4.795E-2	-3.311E-2
0.791	4.795E-2	-3.373E-2
0.808	4.817E-2	-3.351E-2
0.825	4.817E-2	-3.329E-2
0.842	4.799E-2	-3.315E-2
0.858	4.737E-2	-3.250E-2
0.875	4.640E-2	-3.113E-2
0.892	4.539E-2	-2.936E-2
0.909	4.470E-2	-2.810E-2
0.926	4.395E-2	-2.589E-2
0.943	4.312E-2	-2.391E-2
0.959	4.279E-2	-2.178E-2
0.976	4.227E-2	-2.033E-2
0.993	4.208E-2	-1.858E-2
1.010	4.165E-2	-1.719E-2
1.027	4.129E-2	-1.555E-2
1.044	4.065E-2	-1.460E-2
1.060	4.033E-2	-1.278E-2
1.077	3.938E-2	-1.158E-2
1.094	3.875E-2	-9.850E-3
1.111	3.823E-2	-8.372E-3
1.128	3.777E-2	-6.538E-3
1.145	3.721E-2	-5.241E-3
1.161	3.681E-2	-3.902E-3
1.178	3.643E-2	-2.499E-3
1.195	3.602E-2	-1.299E-3
1.212	3.572E-2	7.941E-5
1.229	3.553E-2	1.083E-3
1.246	3.531E-2	2.401E-3
1.262	3.479E-2	3.366E-3
1.279	3.462E-2	4.878E-3
1.296	3.421E-2	6.205E-3
1.313	3.390E-2	7.328E-3
1.330	3.344E-2	8.400E-3
1.347	3.324E-2	9.728E-3
1.363	3.291E-2	1.106E-2
1.380	3.276E-2	1.218E-2
1.397	3.263E-2	1.325E-2
1.414	3.245E-2	1.455E-2
1.431	3.239E-2	1.555E-2
