	mass A		
t	x	y	
0.000	3.533E-2	2.836E-4
0.017	3.576E-2	-1.134E-3
0.034	3.600E-2	-2.320E-3
0.051	3.633E-2	-3.860E-3
0.068	3.693E-2	-4.958E-3
0.085	3.722E-2	-6.530E-3
0.103	3.789E-2	-7.725E-3
0.120	3.827E-2	-9.649E-3
0.137	3.900E-2	-1.081E-2
0.154	3.943E-2	-1.275E-2
0.171	3.994E-2	-1.398E-2
0.188	4.051E-2	-1.586E-2
0.205	4.116E-2	-1.748E-2
0.222	4.178E-2	-1.907E-2
0.239	4.254E-2	-2.059E-2
0.256	4.318E-2	-2.212E-2
0.273	4.398E-2	-2.347E-2
0.290	4.459E-2	-2.533E-2
0.308	4.535E-2	-2.688E-2
0.325	4.598E-2	-2.842E-2
0.342	4.659E-2	-3.010E-2
0.359	4.722E-2	-3.138E-2
0.376	4.755E-2	-3.266E-2
0.393	4.785E-2	-3.322E-2
0.410	4.782E-2	-3.380E-2
0.427	4.780E-2	-3.371E-2
0.444	4.774E-2	-3.364E-2
0.461	4.774E-2	-3.347E-2
0.478	4.768E-2	-3.352E-2
0.495	4.785E-2	-3.344E-2
0.513	4.809E-2	-3.432E-2
0.530	4.815E-2	-3.418E-2
0.547	4.804E-2	-3.406E-2
0.564	4.774E-2	-3.360E-2
0.581	4.699E-2	-3.235E-2
0.598	4.626E-2	-3.073E-2
0.615	4.527E-2	-2.922E-2
0.632	4.455E-2	-2.704E-2
0.649	4.379E-2	-2.530E-2
0.666	4.317E-2	-2.300E-2
0.683	4.252E-2	-2.131E-2
0.700	4.212E-2	-1.922E-2
0.718	4.191E-2	-1.810E-2
0.735	4.156E-2	-1.620E-2
0.752	4.102E-2	-1.521E-2
0.769	4.049E-2	-1.355E-2
0.786	3.965E-2	-1.212E-2
0.803	3.916E-2	-1.090E-2
0.820	3.845E-2	-8.956E-3
0.837	3.796E-2	-7.680E-3
0.854	3.745E-2	-6.097E-3
0.871	3.694E-2	-4.694E-3
0.888	3.651E-2	-3.213E-3
0.905	3.615E-2	-1.988E-3
0.923	3.584E-2	-6.608E-4
0.940	3.551E-2	6.665E-4
0.957	3.510E-2	2.096E-3
0.974	3.485E-2	3.040E-3
0.991	3.457E-2	4.265E-3
1.008	3.434E-2	5.669E-3
1.025	3.411E-2	6.887E-3
1.042	3.380E-2	8.035E-3
1.059	3.346E-2	9.336E-3
1.076	3.321E-2	1.064E-2
1.093	3.294E-2	1.184E-2
1.110	3.275E-2	1.302E-2
1.128	3.261E-2	1.417E-2
1.145	3.246E-2	1.537E-2
