	mass A		
t	x	y	
0.000	3.187E-2	1.798E-2
0.017	3.193E-2	1.680E-2
0.034	3.207E-2	1.571E-2
0.050	3.231E-2	1.441E-2
0.067	3.251E-2	1.328E-2
0.084	3.259E-2	1.210E-2
0.101	3.276E-2	1.105E-2
0.118	3.328E-2	9.751E-3
0.135	3.332E-2	8.293E-3
0.151	3.345E-2	7.442E-3
0.168	3.371E-2	6.273E-3
0.185	3.406E-2	4.938E-3
0.202	3.433E-2	3.710E-3
0.219	3.469E-2	2.456E-3
0.236	3.486E-2	1.148E-3
0.252	3.540E-2	8.117E-5
0.269	3.574E-2	-1.212E-3
0.286	3.629E-2	-2.459E-3
0.303	3.648E-2	-4.146E-3
0.320	3.697E-2	-5.362E-3
0.337	3.762E-2	-7.064E-3
0.353	3.802E-2	-8.441E-3
0.370	3.859E-2	-1.002E-2
0.387	3.920E-2	-1.148E-2
0.404	3.948E-2	-1.310E-2
0.421	4.019E-2	-1.450E-2
0.438	4.078E-2	-1.614E-2
0.454	4.115E-2	-1.752E-2
0.471	4.222E-2	-1.971E-2
0.488	4.255E-2	-2.074E-2
0.505	4.330E-2	-2.266E-2
0.522	4.418E-2	-2.441E-2
0.539	4.493E-2	-2.592E-2
0.555	4.556E-2	-2.786E-2
0.572	4.627E-2	-2.937E-2
0.589	4.692E-2	-3.103E-2
0.606	4.730E-2	-3.203E-2
0.623	4.786E-2	-3.356E-2
0.640	4.801E-2	-3.399E-2
0.656	4.804E-2	-3.410E-2
0.673	4.804E-2	-3.405E-2
0.690	4.800E-2	-3.394E-2
0.707	4.804E-2	-3.373E-2
0.724	4.797E-2	-3.356E-2
0.741	4.797E-2	-3.346E-2
0.757	4.827E-2	-3.336E-2
0.774	4.837E-2	-3.341E-2
0.791	4.827E-2	-3.336E-2
0.808	4.781E-2	-3.254E-2
0.825	4.695E-2	-3.142E-2
0.842	4.603E-2	-2.963E-2
0.858	4.531E-2	-2.830E-2
0.875	4.447E-2	-2.632E-2
0.892	4.366E-2	-2.449E-2
0.909	4.287E-2	-2.210E-2
0.926	4.231E-2	-2.056E-2
0.943	4.206E-2	-1.888E-2
0.959	4.179E-2	-1.779E-2
0.976	4.153E-2	-1.631E-2
0.993	4.087E-2	-1.444E-2
1.010	4.036E-2	-1.299E-2
1.027	3.980E-2	-1.187E-2
1.044	3.898E-2	-1.003E-2
1.060	3.827E-2	-9.007E-3
1.077	3.766E-2	-6.914E-3
1.094	3.714E-2	-5.893E-3
1.111	3.689E-2	-4.311E-3
1.128	3.658E-2	-3.034E-3
1.145	3.607E-2	-1.452E-3
1.161	3.578E-2	-1.836E-4
1.178	3.557E-2	1.192E-3
1.195	3.522E-2	2.351E-3
1.212	3.500E-2	3.527E-3
1.229	3.465E-2	4.787E-3
1.246	3.428E-2	6.006E-3
1.262	3.404E-2	7.382E-3
1.279	3.365E-2	8.339E-3
1.296	3.335E-2	9.687E-3
1.313	3.312E-2	1.070E-2
1.330	3.292E-2	1.211E-2
1.347	3.266E-2	1.317E-2
1.363	3.252E-2	1.446E-2
1.380	3.229E-2	1.561E-2
