	mass A		
t	x	y	
0.000	3.142E-2	1.973E-2
0.017	3.169E-2	1.876E-2
0.034	3.164E-2	1.779E-2
0.051	3.189E-2	1.647E-2
0.068	3.194E-2	1.538E-2
0.085	3.215E-2	1.418E-2
0.102	3.216E-2	1.292E-2
0.119	3.263E-2	1.175E-2
0.136	3.278E-2	1.037E-2
0.153	3.291E-2	9.137E-3
0.170	3.312E-2	7.993E-3
0.187	3.377E-2	6.448E-3
0.204	3.404E-2	5.351E-3
0.221	3.440E-2	4.142E-3
0.238	3.461E-2	2.947E-3
0.256	3.513E-2	1.588E-3
0.273	3.529E-2	1.675E-4
0.290	3.533E-2	-5.156E-4
0.307	3.605E-2	-1.885E-3
0.324	3.640E-2	-3.187E-3
0.341	3.662E-2	-4.307E-3
0.358	3.727E-2	-5.751E-3
0.375	3.766E-2	-7.195E-3
0.392	3.788E-2	-8.855E-3
0.409	3.867E-2	-1.037E-2
0.426	3.914E-2	-1.153E-2
0.443	3.976E-2	-1.308E-2
0.460	4.059E-2	-1.470E-2
0.477	4.102E-2	-1.629E-2
0.494	4.135E-2	-1.802E-2
0.511	4.232E-2	-1.954E-2
0.528	4.283E-2	-2.120E-2
0.545	4.362E-2	-2.268E-2
0.562	4.427E-2	-2.463E-2
0.579	4.507E-2	-2.653E-2
0.596	4.552E-2	-2.809E-2
0.613	4.634E-2	-2.982E-2
0.630	4.679E-2	-3.095E-2
0.647	4.710E-2	-3.170E-2
0.664	4.791E-2	-3.362E-2
0.681	4.795E-2	-3.372E-2
0.698	4.791E-2	-3.405E-2
0.715	4.787E-2	-3.381E-2
0.732	4.808E-2	-3.336E-2
0.749	4.799E-2	-3.304E-2
0.767	4.827E-2	-3.308E-2
0.784	4.823E-2	-3.312E-2
0.801	4.840E-2	-3.344E-2
0.818	4.840E-2	-3.340E-2
0.835	4.827E-2	-3.300E-2
0.852	4.779E-2	-3.231E-2
0.869	4.698E-2	-3.085E-2
0.886	4.625E-2	-2.963E-2
0.903	4.511E-2	-2.785E-2
0.920	4.426E-2	-2.582E-2
0.937	4.325E-2	-2.351E-2
0.954	4.272E-2	-2.177E-2
0.971	4.232E-2	-2.019E-2
0.988	4.171E-2	-1.906E-2
1.005	4.147E-2	-1.727E-2
1.022	4.110E-2	-1.553E-2
1.039	4.033E-2	-1.432E-2
1.056	3.964E-2	-1.282E-2
1.073	3.916E-2	-1.128E-2
1.090	3.847E-2	-1.010E-2
1.107	3.794E-2	-8.117E-3
1.124	3.758E-2	-7.023E-3
1.141	3.669E-2	-5.362E-3
1.158	3.652E-2	-4.025E-3
1.175	3.612E-2	-2.242E-3
1.192	3.580E-2	-1.026E-3
1.209	3.527E-2	2.296E-4
1.226	3.490E-2	1.688E-3
1.243	3.474E-2	2.701E-3
1.260	3.442E-2	4.038E-3
1.278	3.393E-2	5.375E-3
1.295	3.385E-2	6.469E-3
1.312	3.377E-2	7.644E-3
1.329	3.320E-2	9.144E-3
1.346	3.300E-2	1.012E-2
1.363	3.268E-2	1.137E-2
1.380	3.268E-2	1.255E-2
1.397	3.227E-2	1.356E-2
1.414	3.199E-2	1.473E-2
