,mass A,,
t,x,y,
2.592,2.847E-4,2.587E-4
2.609,2.847E-4,2.587E-4
2.626,2.847E-4,2.587E-4
2.643,2.847E-4,2.587E-4
2.659,2.847E-4,2.587E-4
2.676,2.847E-4,2.587E-4
2.693,2.847E-4,2.587E-4
2.710,2.847E-4,2.587E-4
2.727,2.847E-4,2.587E-4
2.744,2.847E-4,2.587E-4
2.760,2.847E-4,2.587E-4
2.777,2.847E-4,2.587E-4
2.794,2.847E-4,2.587E-4
2.811,2.847E-4,2.587E-4
2.828,2.847E-4,2.587E-4
2.845,2.847E-4,2.587E-4
2.861,2.647E-4,2.587E-4
2.878,2.647E-4,2.587E-4
2.895,2.647E-4,2.587E-4
2.912,2.047E-4,2.587E-4
2.929,2.047E-4,2.587E-4
2.946,2.047E-4,2.587E-4
2.962,2.047E-4,2.587E-4
2.979,2.047E-4,2.587E-4
2.996,2.047E-4,2.587E-4
3.013,2.047E-4,2.587E-4
3.030,2.047E-4,2.587E-4
3.047,2.047E-4,2.587E-4
3.063,2.047E-4,2.587E-4
3.080,2.047E-4,2.587E-4
3.097,2.047E-4,2.587E-4
3.114,2.047E-4,2.587E-4
3.131,2.047E-4,2.587E-4
3.148,2.047E-4,2.587E-4
3.164,2.047E-4,2.587E-4
3.181,2.047E-4,2.587E-4
3.198,1.847E-4,2.587E-4
3.215,1.847E-4,2.587E-4
3.232,1.847E-4,2.587E-4
3.249,1.847E-4,2.587E-4
3.265,1.847E-4,2.587E-4
3.282,1.847E-4,2.587E-4
3.299,1.847E-4,2.587E-4
3.316,1.847E-4,2.587E-4
3.333,1.847E-4,2.587E-4
3.350,1.847E-4,2.587E-4
3.366,1.847E-4,2.587E-4
3.383,1.847E-4,2.587E-4
3.400,1.847E-4,2.587E-4
3.417,1.847E-4,2.587E-4
3.434,1.847E-4,2.587E-4
3.451,1.847E-4,2.587E-4
3.467,1.847E-4,2.587E-4
3.484,1.847E-4,2.587E-4
3.501,1.847E-4,2.587E-4
3.518,1.847E-4,2.587E-4
3.535,1.847E-4,2.587E-4
3.552,1.847E-4,2.587E-4
3.568,1.847E-4,2.587E-4
3.585,1.847E-4,2.587E-4
3.602,1.847E-4,2.587E-4
3.619,1.847E-4,2.587E-4
3.636,1.647E-4,2.587E-4
3.653,1.447E-4,2.587E-4
3.669,1.447E-4,2.587E-4
3.686,1.447E-4,2.587E-4
3.703,1.447E-4,2.587E-4
3.720,1.447E-4,2.587E-4
3.737,1.447E-4,2.587E-4
3.754,1.447E-4,2.587E-4
3.770,1.247E-4,2.587E-4
3.787,1.447E-4,2.387E-4
3.804,1.447E-4,2.387E-4
3.821,1.447E-4,2.387E-4
3.838,1.647E-4,2.387E-4
3.855,1.647E-4,2.387E-4
3.871,1.647E-4,2.387E-4
3.888,1.647E-4,2.387E-4
3.905,1.647E-4,2.387E-4
3.922,1.647E-4,2.387E-4
